	title	page_length	last_touched	lastrevid
6906	PWP1	3799	2022-03-11T23:05:20Z	1043972091
6907	CDC37	13164	2022-03-13T19:42:57Z	1040113842
6908	IL1RAPL1	7409	2022-03-11T23:05:06Z	1042045121
6909	PKIG	3741	2022-03-11T23:05:33Z	1043936445
6910	KAT7 (gene)	10351	2022-03-11T23:04:59Z	1042805221
6911	DMC1 (gene)	12921	2022-03-11T23:05:01Z	1040776202
6912	HRASLS3	14465	2022-03-13T19:44:00Z	1032024034
6913	GLMN	7040	2022-03-11T23:05:05Z	1041378117
6914	Blood vessel epicardial substance	13030	2022-03-11T23:22:38Z	1070578475
6915	CORO1A	13898	2022-03-11T23:05:00Z	1040142878
6916	WDR45	5947	2022-03-11T23:07:37Z	1046067744
6917	AP4S1	2292	2022-03-11T23:26:36Z	1058271722
6918	LDB3	13835	2022-03-11T23:05:17Z	1032254852
6919	PTP4A3	10498	2022-03-11T23:04:57Z	1043967990
6920	LSM6	3929	2022-03-11T23:05:00Z	1075727475
6921	ERLIN2	7765	2022-03-11T23:05:20Z	1032195642
6922	ERG28	5404	2022-03-11T23:05:17Z	1041355994
6923	NUDT6	4619	2022-03-11T23:05:29Z	1043645682
6924	NUDT4	5670	2022-03-11T23:05:29Z	1043645543
6925	NUDT5	3273	2022-03-11T23:07:37Z	1043645577
6926	NUDT3	5714	2022-03-11T23:05:33Z	1043645511
6927	SOX21	4253	2022-03-11T23:07:39Z	1044827527
6928	FSTL1	11480	2022-03-11T23:05:29Z	1053697938
6929	PSIP1	15464	2022-03-11T23:04:56Z	1062534186
6930	WDHD1	1109	2022-03-11T23:34:00Z	808585465
6931	FAM107A	8127	2022-03-11T23:05:01Z	1041166478
6932	STRAP	9522	2022-03-11T23:04:58Z	997380525
6933	Insulin like 6	902	2022-03-11T23:46:34Z	1003601762
6934	ADAMTS7	10977	2022-03-11T23:48:49Z	951284731
6935	ADAMTS6	2907	2022-03-11T23:52:30Z	1020968498
6936	BAZ2A	3246	2022-03-11T23:05:33Z	1039889919
6937	BAZ1A	4534	2022-03-11T23:05:29Z	1039889739
6938	LZTS1	4171	2022-03-11T23:07:37Z	1042922035
6939	ZNF277P	5153	2022-03-11T23:05:33Z	1046195373
6940	WDR6	5318	2022-03-11T23:05:33Z	1046067911
6941	SLC2A6	3194	2022-03-15T12:38:42Z	1032034053
6942	MAP4K5	8527	2022-03-11T23:05:05Z	1043209198
6943	MAP4K1	4547	2022-03-11T23:03:59Z	994340101
6944	RASSF1	6705	2022-03-11T23:04:04Z	1021903099
6945	Plakophilin-3	6360	2022-03-11T23:05:05Z	1045362655
6946	NISCH	8832	2022-03-11T23:05:05Z	1050865716
6947	CEP250	5458	2022-03-11T23:05:17Z	1040122695
6948	WBP4	3447	2022-03-11T23:07:37Z	1046066701
6949	ABCB8	4311	2022-03-15T12:38:42Z	1077022318
6950	SEC23IP	3463	2022-03-11T23:07:39Z	1044800461
6951	WIF1	8096	2022-03-11T23:05:00Z	1046068713
6952	SUPT16H	7748	2022-03-11T23:04:58Z	1032053960
6953	CHEK2	28772	2022-03-11T22:59:11Z	1065204506
6954	POLI	7295	2022-03-11T23:04:11Z	1043944255
6955	KLK8	9973	2022-03-11T23:05:01Z	1061823009
6956	FZD10	4077	2022-03-19T20:55:01Z	1041186023
6957	PROSC	2643	2022-03-11T23:07:39Z	1043960331
6958	IRAK3	5392	2022-03-11T23:05:29Z	992908090
6959	AKAP13	12369	2022-03-11T23:04:56Z	1040188653
6960	AKAP11	8204	2022-03-11T23:05:06Z	1039384287
6961	AKAP10	7127	2022-03-11T23:05:06Z	1075837532
6962	DDX20	15039	2022-03-11T23:04:57Z	1058939032
6963	TREX2	7115	2022-03-11T23:04:59Z	1045673006
6964	DUSP10	7108	2022-03-11T23:05:17Z	1040796125
6965	MRPL3	3353	2022-03-11T23:29:04Z	1002144658
6966	60S ribosomal protein L35	5669	2022-03-11T23:05:06Z	1039346799
6967	GALNT6	4573	2022-03-11T23:05:33Z	1041370908
6968	RASSF8	3150	2022-03-11T23:07:39Z	1044547605
6969	SEC63	5096	2022-03-11T23:05:29Z	1044800730
6970	POLG2	9038	2022-03-11T23:05:00Z	1063654264
6971	HPS5	6594	2022-03-11T23:05:20Z	1041647734
6972	PDCD10	15514	2022-03-11T23:05:06Z	1032333651
6973	RNF139	4582	2022-03-11T23:07:37Z	1044570505
6974	RNF24	2486	2022-03-11T23:25:21Z	1044571081
6975	Carbonic anhydrase 5B, mitochondrial	4376	2022-03-11T23:05:33Z	1040383137
6976	PADI2	6412	2022-03-11T23:05:05Z	1043906574
6977	Polyamine-modulated factor 1	3853	2022-03-11T23:05:00Z	1011239009
6978	ZHX1	8486	2022-03-11T23:05:00Z	1046193853
6979	GPR176	1954	2022-03-11T23:04:41Z	1041385579
6980	NXPH3	2982	2022-03-11T23:07:37Z	1043646890
6981	GPR45	2889	2022-03-11T23:04:29Z	1041386173
6982	Prostaglandin DP2 receptor	26554	2022-03-19T20:55:01Z	1044403808
6983	PACSIN2	8070	2022-03-11T23:05:05Z	1032321162
6984	MAN1B1	7502	2022-03-11T23:05:05Z	1043205738
6985	SLC6A14	3243	2022-03-11T23:05:33Z	1032199356
6986	Histamine H3 receptor	21440	2022-03-11T22:44:03Z	1064133401
6987	DCTN3	4523	2022-03-11T23:05:29Z	1040765841
6988	Filamin A interacting protein 1 like	4461	2022-03-11T23:52:41Z	996036786
6989	XPOT	3854	2022-03-11T23:05:29Z	1046171073
6990	Calcineurin B homologous protein 1	7971	2022-03-11T23:05:00Z	1040340434
6991	SP140 (gene)	947	2022-03-11T23:48:28Z	995799834
6992	PXMP4	2983	2022-03-11T23:07:37Z	1043972198
6993	DUSP12	4580	2022-03-11T23:07:39Z	1040796161
6994	SNF8	9619	2022-03-11T23:05:29Z	1044822873
6995	DDX19B	4688	2022-03-11T23:05:29Z	1040767214
6996	PRR4	2856	2022-03-11T23:07:39Z	1043961338
6997	ATXN2L	6286	2022-03-11T23:05:05Z	1039411918
6998	USP18	18098	2022-03-11T23:05:06Z	1071120407
6999	Kelch-like protein 2	3515	2022-03-11T23:44:07Z	982949201
7000	Synergin gamma	6633	2022-03-11T23:05:05Z	1045536456
7001	TREX1	12611	2022-03-11T23:04:57Z	1065925081
7002	KLF12	5955	2022-03-11T23:05:05Z	1042818961
7003	KLF8	4605	2022-03-11T23:05:29Z	1032136529
7004	Nav1.9	17008	2022-03-11T23:00:11Z	1035709854
7005	MGAT4B	7877	2022-03-11T23:05:29Z	1043221784
7006	CYP4F8	10238	2022-03-11T23:05:29Z	992771391
7007	PNKP	15184	2022-03-11T23:05:00Z	1043942615
7008	B4GALT7	9636	2022-03-11T23:05:17Z	1039887835
7009	Solute carrier organic anion transporter family member 2B1	3828	2022-03-15T12:38:42Z	1045378727
7010	VPS45	5196	2022-03-11T23:05:06Z	1045955828
7011	CD300A	4373	2022-03-19T20:55:02Z	1070281298
7012	PARK7	14821	2022-03-11T23:04:08Z	1043910175
7013	COPE (gene)	8902	2022-03-11T23:04:58Z	1040141519
7014	GPR182	10204	2022-03-11T23:09:01Z	1041385643
7015	ECD (gene)	5596	2022-03-11T23:05:20Z	1040930732
7016	Alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase A	3903	2022-03-11T23:44:34Z	1032121706
7017	TMC6	5559	2022-03-11T23:05:17Z	1045658948
7018	DDX42	7866	2022-03-11T23:07:37Z	1032182763
7019	V-set and immunoglobulin domain containing 4	1180	2022-03-11T23:47:41Z	1032165838
7020	FKBP9	2894	2022-03-11T23:07:39Z	1041178121
7021	STK38	7291	2022-03-11T23:05:05Z	1044839746
7022	Chymotrypsin-C	5760	2022-03-11T23:21:38Z	1040522272
7023	PHB2	6984	2022-03-11T23:05:00Z	1043928320
7024	ACOT7	4778	2022-03-11T23:05:20Z	1039376575
7025	PDAP1	3128	2022-03-11T23:05:33Z	1043917899
7026	TUSC2	4338	2022-03-11T23:07:37Z	1045683802
7027	CBX3	10235	2022-03-11T23:01:01Z	1040091153
7028	EXOC3	6217	2022-03-11T23:05:05Z	1040949322
7029	GABARAP	13446	2022-03-11T23:04:13Z	1041367619
7030	U2AF2	15449	2022-03-11T23:04:09Z	1060779308
7031	Exosome component 8	6149	2022-03-11T23:05:00Z	1041120724
7032	Stimulator of chondrogenesis 1	1375	2022-03-11T23:57:10Z	1023306377
7033	RNF13	3227	2022-03-11T23:07:37Z	1044570406
7034	TWF2	3470	2022-03-11T23:07:39Z	1045684011
7035	GABARAPL2	8502	2022-03-11T23:05:05Z	1053698069
7036	SYNPO	8529	2022-03-11T23:05:00Z	1032323416
7037	CASC3	9531	2022-03-11T23:05:01Z	1040088403
7038	Nidogen-2	4627	2022-03-11T23:05:17Z	1032187842
7039	COG2	10391	2022-03-11T23:05:33Z	1040140495
7040	TFEC	3207	2022-03-11T23:05:33Z	1046726449
7041	Laminin, beta 4	323	2022-03-13T19:52:18Z	739379270
7042	RRAS2	7589	2022-03-11T23:04:58Z	1044576157
7043	Integrin alpha 11	4819	2022-03-11T23:07:38Z	1042141055
7044	CLCA4	3831	2022-03-11T23:09:13Z	1040132328
7045	IKZF3	9670	2022-03-11T23:05:00Z	1032289954
7046	IKZF2	5172	2022-03-11T23:05:17Z	997233222
7047	MRAS	20950	2022-03-11T23:05:05Z	1058680427
7048	ATF5	8325	2022-03-11T23:05:05Z	1039404366
7049	COPZ1	4025	2022-03-11T23:05:33Z	1040142144
7050	COPG	8144	2022-03-11T23:05:00Z	1040141621
7051	RASA3	6721	2022-03-11T23:05:06Z	1044546756
7052	PHLDA1	4981	2022-03-11T23:05:20Z	1043929065
7053	HSPA4L	2839	2022-03-11T23:05:33Z	997617391
7054	PUF60	7854	2022-03-11T23:05:06Z	1043971376
7055	RHOBTB3	8740	2022-03-11T23:05:33Z	1032135947
7056	Cordon-bleu protein-like 1	2401	2022-03-11T23:05:33Z	1032019009
7057	DLGAP4	7687	2022-03-11T23:05:06Z	1040774328
7058	RAB11FIP2	9539	2022-03-11T23:05:01Z	1044534786
7059	Dolichol kinase	6990	2022-03-13T19:43:30Z	1040901208
7060	VASH1	3987	2022-03-11T23:05:32Z	1045953041
7061	Zinc finger protein 507	408	2022-03-11T23:46:47Z	1002858739
7062	AAK1	6562	2022-03-11T23:04:59Z	1039371360
7063	ANKRD26	7008	2022-03-11T23:07:38Z	1075648529
7064	LMTK2	6537	2022-03-11T23:07:38Z	1032230532
7065	Netrin G1	5045	2022-03-11T23:05:06Z	1043683557
7066	CHSY1	3980	2022-03-11T23:07:38Z	1075411787
7067	ICK (gene)	4720	2022-03-11T23:05:32Z	1042034084
7068	Latrophilin 1	5533	2022-03-11T23:04:29Z	997553524
7069	NLRP1	20173	2022-03-11T23:04:58Z	1043635548
7070	FNDC3A	3344	2022-03-11T23:07:38Z	1041180202
7071	CNKSR2	10003	2022-03-11T23:05:33Z	1059522608
7072	FASTKD2	7582	2022-03-11T23:43:17Z	953212620
7073	Zinc finger protein 510	1044	2022-03-11T23:47:30Z	996025972
7074	NLGN1	7063	2022-03-11T23:05:06Z	1043634907
7075	SEC31A	6789	2022-03-11T23:05:06Z	997672194
7076	DZIP1	3330	2022-03-11T23:07:38Z	1040798213
7077	PLEKHA6	3332	2022-03-11T23:07:38Z	1043939519
7078	INPP5F	2461	2022-03-11T23:55:46Z	1023305635
7079	KIAA1012	3385	2022-03-11T23:07:38Z	1042814481
7080	MORC2	3629	2022-03-11T23:05:32Z	1043229951
7081	ZHX2	5358	2022-03-11T23:05:33Z	1046193889
7082	CLSTN1	5872	2022-03-11T23:05:17Z	1003885567
7083	WDR37	6513	2022-03-11T23:05:33Z	1046067594
7084	ABLIM3	6609	2022-03-11T23:05:05Z	1032014292
7085	UBOX5	3114	2022-03-11T23:05:32Z	994791526
7086	ZBTB1	1368	2022-03-11T23:34:45Z	861105042
7087	ZNF365	7912	2022-03-11T23:05:33Z	1046195981
7088	Bromo adjacent homology domain containing 1	7138	2022-03-11T23:48:58Z	1040052305
7089	DIS3	6847	2022-03-11T23:05:00Z	1040772911
7090	RPH3A	8920	2022-03-11T23:05:00Z	1044574297
7091	CEP164	6059	2022-03-11T23:22:24Z	1040122581
7092	Caspase recruitment domain-containing protein 8	4664	2022-03-11T23:05:17Z	1032184589
7093	SBNO2	2515	2022-03-11T23:35:59Z	995840059
7094	EPN2	5237	2022-03-11T23:05:06Z	1040944822
7095	TRAK1	7091	2022-03-11T23:05:05Z	1045671122
7096	SACM1L	4346	2022-03-11T23:05:17Z	1044791269
7097	FAN1	16328	2022-03-11T23:35:43Z	1041168600
7098	WDR47	7883	2022-03-11T23:27:43Z	1032115787
7099	RALY	4772	2022-03-11T23:05:17Z	1044542405
7100	NKG2D	31236	2022-03-19T20:55:02Z	1075289474
7101	Multimerin 1	8793	2022-03-11T23:05:01Z	1075479960
7102	ZP1	888	2022-03-11T23:38:50Z	776156970
7103	CD93	15514	2022-03-19T20:55:01Z	1040111291
7104	MAPRE1	10276	2022-03-11T23:04:57Z	1043211469
7105	KIFAP3	11044	2022-03-11T23:05:05Z	1071617462
7106	MSRB2	3904	2022-03-11T23:05:33Z	1043236190
7107	MAPRE3	4204	2022-03-11T23:05:20Z	1043211592
7108	PLA2R1	4685	2022-03-11T23:07:38Z	1053699527
7109	ATF6	10338	2022-03-11T23:04:13Z	1032255048
7110	HABP4	5002	2022-03-11T23:05:06Z	1041607342
7111	Selenophosphate synthetase 1	3422	2022-03-11T23:05:00Z	1044951408
7112	RAB3GAP1	8101	2022-03-16T11:03:33Z	1075861754
7113	RAB18	9960	2022-03-11T23:04:59Z	1075861535
7114	Sirtuin 2	32981	2022-03-11T23:04:57Z	1045151685
7115	Elongation factor for RNA polymerase II 2	4311	2022-03-11T23:56:44Z	995856511
7116	SREBP cleavage-activating protein	10390	2022-03-11T22:59:50Z	1044833053
7117	SNW1	12492	2022-03-11T23:04:56Z	1032197092
7118	SHANK2	17750	2022-03-11T23:04:59Z	1040965159
7119	DKK1	16567	2022-03-11T23:04:56Z	1032063849
7120	KIN (gene)	6574	2022-03-11T23:05:01Z	1042817445
7121	CCT5 (gene)	9007	2022-03-11T23:04:57Z	1073845835
7122	P2RX2	4724	2022-03-11T23:05:17Z	1039582726
7123	TRIM32	12869	2022-03-11T23:05:17Z	1045675078
7124	SCMH1	3608	2022-03-11T23:05:20Z	1032295507
7125	TPX2	38817	2022-03-11T23:04:58Z	1065459194
7126	PAXIP1	6528	2022-03-11T23:05:20Z	994399141
7127	AKR7A3	812	2022-03-11T23:55:09Z	1003723042
7128	Ninein-like protein	8883	2022-03-11T23:07:38Z	1043723463
7129	Disco interacting protein 2 homolog c	3628	2022-03-11T23:56:25Z	1071716347
7130	MAST1	3150	2022-03-11T23:07:38Z	1043212758
7131	ACIN1	5261	2022-03-11T23:05:06Z	1039376170
7132	MYH15	3549	2022-03-11T23:16:57Z	1032290458
7133	PCNX	3180	2022-03-11T23:05:33Z	994421267
7134	KDM2A	7547	2022-03-20T21:51:42Z	1042812510
7135	HMGXB3	637	2022-03-11T23:46:55Z	798190808
7136	CEP131	3047	2022-03-11T23:05:33Z	1032256284
7137	CEP152	4472	2022-03-11T23:22:33Z	1040122493
7138	Tetratricopeptide repeat 39A	13630	2022-03-11T23:30:28Z	1031668545
7139	LIMCH1	3629	2022-03-11T23:05:33Z	1042913820
7140	RIMS1	11082	2022-03-11T23:04:59Z	1044561212
7141	WDFY3	5510	2022-03-11T23:05:32Z	1046066858
7142	DAAM1	5521	2022-03-11T23:05:32Z	1047685018
7143	RAB21	3947	2022-03-11T23:05:20Z	1044535714
7144	STK38L	4442	2022-03-11T23:05:20Z	1044839785
7145	SPEN	7241	2022-03-11T23:05:00Z	1044829435
7146	GOLGA8A	1098	2022-03-11T23:51:31Z	798154650
7147	Exosome component 7	5688	2022-03-11T23:05:00Z	1041120678
7148	CNOT1	7289	2022-03-13T19:44:09Z	1058941572
7149	ASCC3L1	7009	2022-03-11T23:04:57Z	1039401964
7150	Palladin	13411	2022-03-11T22:56:43Z	1044012539
7151	PDZRN3	3542	2022-03-11T23:05:33Z	1043923034
7152	UNC13A	9897	2022-03-11T23:47:02Z	1038285978
7153	KDM1A	13351	2022-03-20T11:08:27Z	1057206939
7154	RBM34	2275	2022-03-11T23:07:38Z	1032164750
7155	KDM4B	4780	2022-03-20T21:51:42Z	1042812879
7156	Microtubule associated serine/threonine kinase 3	655	2022-03-11T23:52:13Z	907518874
7157	USP33	5456	2022-03-11T23:05:20Z	1003864493
7158	SAMD4A	2569	2022-03-12T00:03:37Z	1051654994
7159	PHLPPL	3925	2022-03-11T23:05:32Z	1043929235
7160	PDZD2	5429	2022-03-11T23:05:20Z	994632892
7161	WDTC1	7990	2022-03-13T19:41:46Z	1032331363
7162	MYT1L	4787	2022-03-11T23:54:18Z	1063546356
7163	MON2	3476	2022-03-11T23:05:32Z	1043229754
7164	TNIK	4665	2022-03-11T23:05:33Z	1045662398
7165	PDS5B	7056	2022-03-11T23:05:32Z	1032233040
7166	FNBP1	9113	2022-03-11T23:04:57Z	1041180066
7167	SMG1	9500	2022-03-11T23:04:59Z	1044819615
7168	ZHX3	6912	2022-03-11T23:05:17Z	1046193920
7169	NCOA6	16683	2022-03-11T23:04:57Z	1043624309
7170	NMNAT2	6988	2022-03-11T23:05:33Z	1049479945
7171	CLUAP1	9139	2022-03-14T05:02:31Z	1077021048
7172	GGA2	11118	2022-03-11T23:04:56Z	1032211000
7173	WAPAL	4888	2022-03-11T23:05:06Z	994796408
7174	SETX	15584	2022-03-11T23:05:00Z	1064883113
7175	KIAA0090	10402	2022-03-11T23:22:11Z	1042813747
7176	Set domain containing 1b	2734	2022-03-11T23:53:59Z	1045102427
7177	ERP44	5583	2022-03-11T23:05:17Z	1032018125
7178	HECW1	4941	2022-03-11T23:40:59Z	1041614746
7179	SWAP70	5406	2022-03-11T23:05:06Z	1044842947
7180	RRP1B	3837	2022-03-11T23:05:17Z	1075845134
7181	MYCBP2	6325	2022-03-11T23:05:01Z	1043244408
7182	Avl9 cell migration associated	389	2022-03-11T23:53:56Z	1055701196
7183	KDM4C	10874	2022-03-20T21:51:42Z	1032165992
7184	PPRC1	6556	2022-03-11T23:05:17Z	1043952786
7185	ERC1	7872	2022-03-11T23:05:00Z	1040945701
7186	EXPH5	3089	2022-03-11T23:07:38Z	997904515
7187	PEG10	10675	2022-03-11T23:04:59Z	1004803439
7188	ZNF423	8362	2022-03-11T23:07:38Z	1046196178
7189	ZC3H13	4161	2022-03-11T23:05:20Z	1046192347
7190	ARHGAP26	8035	2022-03-11T23:05:17Z	1039398572
7191	KIF1B	8029	2022-03-11T23:04:57Z	1042816087
7192	IQSEC2	4510	2022-03-11T23:24:50Z	1042050552
7193	SARM1	42967	2022-03-17T09:41:53Z	1077626499
7194	Zinc finger and btb domain containing 43	660	2022-03-11T23:46:10Z	1002855698
7195	RAP1GAP2	3505	2022-03-11T23:30:23Z	1021721940
7196	SPG20	10729	2022-03-11T23:05:05Z	1044829533
7197	TNRC6B	4020	2022-03-11T23:05:33Z	1045664441
7198	PARC (gene)	4235	2022-03-11T23:05:20Z	1043909698
7199	NFASC	7926	2022-03-11T23:04:57Z	1043630289
7200	MAP3K7IP2	13288	2022-03-11T23:04:57Z	1075113033
7201	HIC2	4310	2022-03-11T23:05:17Z	1041619615
7202	CLASP2	5690	2022-03-14T15:22:09Z	1077105700
7203	POGZ	4726	2022-03-11T23:05:17Z	1043943319
7204	PLXND1	3453	2022-03-11T23:05:33Z	1043941660
7205	GPATCH8	3796	2022-03-11T23:07:38Z	1041382738
7206	PHF8	7808	2022-03-20T21:51:42Z	1066071660
7207	KDM6B	4345	2022-03-11T23:47:02Z	1066071298
7208	EPB41L3	9435	2022-03-11T23:04:24Z	997404814
7209	SMC5	9034	2022-03-11T23:05:32Z	1032972941
7210	MAST2	11494	2022-03-11T23:05:00Z	1032254906
7211	DCUN1D4	3787	2022-03-11T23:05:32Z	1040765933
7212	FCHO1	1406	2022-03-11T23:51:21Z	995136637
7213	Ferm domain containing 4b	2754	2022-03-11T23:51:22Z	995825656
7214	GRAMD4	1684	2022-03-11T23:51:22Z	1046534931
7215	CIC (gene)	3303	2022-03-11T23:07:38Z	1040129241
7216	NCDN	6339	2022-03-11T23:07:38Z	1059603283
7217	CLCC1	4826	2022-03-11T23:10:38Z	1039576281
7218	SEPT6	8697	2022-03-11T23:05:00Z	994300949
7219	TBC1D9	5288	2022-03-11T23:05:33Z	1045643287
7220	SNX13	3382	2022-03-11T23:05:33Z	993748067
7221	MAPK8IP3	10490	2022-03-11T23:04:58Z	1062095534
7222	GGA3	9371	2022-03-11T23:04:12Z	1041376205
7223	M-RIP	6030	2022-03-11T23:05:06Z	1032300954
7224	Nucleoporin 205	5843	2022-03-19T23:19:05Z	1010127996
7225	STAB1	6733	2022-03-11T23:05:05Z	1046191667
7226	GPD1L	3091	2022-03-13T19:48:52Z	994596270
7227	KIAA0157	3076	2022-03-11T23:07:38Z	1042813772
7228	METAP1	4769	2022-03-11T23:05:20Z	1043220174
7229	LPIN1	9513	2022-03-11T23:05:05Z	1044009005
7230	SEPT8	7367	2022-03-11T23:05:05Z	1052067028
7231	CEP68	3899	2022-03-11T23:05:32Z	993667079
7232	PASK	6425	2022-03-11T23:05:00Z	1043911432
7233	DIP2A	9078	2022-03-11T23:05:20Z	1075839094
7234	Mesoderm development LRP chaperone	4337	2022-03-11T23:05:20Z	1041186061
7235	RCOR1	9462	2022-03-11T23:04:58Z	1044551592
7236	PHLDB1	2890	2022-03-11T23:05:33Z	994675910
7237	ANKRD15	5338	2022-03-11T23:05:33Z	1039391246
7238	UBXD2	3566	2022-03-11T23:05:32Z	1045916868
7239	CYFIP1	7160	2022-03-11T23:05:06Z	1040161928
7240	ATG4B	9579	2022-03-11T23:05:00Z	1032318562
7241	GANAB	9300	2022-03-11T23:05:01Z	1041371083
7242	FBXL7	4604	2022-03-11T23:05:32Z	1041170976
7243	MDN1	6913	2022-03-11T23:27:58Z	1032159464
7244	FAM120A	4513	2022-03-11T23:05:06Z	1041166591
7245	Fas associated factor family member 2	3782	2022-03-11T23:56:21Z	1074843035
7246	PSME4	6926	2022-03-11T23:04:57Z	1069926528
7247	GSE1	3699	2022-03-11T23:07:38Z	1052429439
7248	ATP11B	2916	2022-03-11T23:07:38Z	1075868773
7249	PMPCA	7782	2022-03-11T23:05:32Z	1043942061
7250	ARL6IP1	2852	2022-03-11T23:07:38Z	997414384
7251	ACSBG1	4534	2022-03-11T23:05:32Z	1039377084
7252	PLEKHM2	7501	2022-03-11T23:27:43Z	1032071973
7253	SYT11	4076	2022-03-11T23:05:20Z	1003878992
7254	MLC1	8459	2022-03-11T23:04:57Z	1043226182
7255	JMJD6	10527	2022-03-20T21:51:42Z	1042736689
7256	RRS1	3138	2022-03-11T23:07:38Z	1044577131
7257	SULF1	52634	2022-03-11T23:05:20Z	1044841955
7258	XPO6	4198	2022-03-11T23:05:32Z	1046171003
7259	TBC1D1	4754	2022-03-11T23:05:17Z	1045642745
7260	NBEAL2	3139	2022-03-11T23:29:04Z	1011254273
7261	FBXO28	3418	2022-03-11T23:07:38Z	1041171199
7262	Deltex e3 ubiquitin ligase 4	736	2022-03-11T23:56:13Z	995904753
7263	RHOBTB2	5991	2022-03-11T23:05:32Z	1044559698
7264	RRP12	6076	2022-03-11T23:05:06Z	1044576990
7265	SYNE2	8749	2022-03-11T23:05:00Z	1044843487
7266	Nucleoporin 210kDa	5480	2022-03-19T23:19:53Z	997843780
7267	ARHGEF9	4019	2022-03-11T23:07:38Z	1021955961
7268	VPS13A	9453	2022-03-11T23:05:06Z	1045955321
7269	TBC1D12	750	2022-03-11T23:40:16Z	1059840945
7270	Exocyst complex component 6b	2287	2022-03-11T23:40:16Z	950925775
7271	Dnaj (hsp40) homolog, subfamily c, member 9	3141	2022-03-11T23:40:16Z	983157069
7272	SNF1LK2	5272	2022-03-11T23:05:06Z	1053700562
7273	PLCB1	10128	2022-03-13T11:30:17Z	1076874365
7274	Activity-regulated cytoskeleton-associated protein	28816	2022-03-11T23:18:43Z	1039442697
7275	PHLPP (gene)	3753	2022-03-11T23:05:32Z	1043929203
7276	KIAA0922	15944	2022-03-11T23:30:37Z	1042814379
7277	Cordon-bleu protein	20206	2022-03-11T23:17:50Z	1070222703
7278	PDS5A	4575	2022-03-11T23:05:33Z	1043922201
7279	BOP1	9409	2022-03-13T19:43:39Z	1039896163
7280	KIAA0460	4851	2022-03-11T23:05:33Z	1042814083
7281	Kiaa1024	352	2022-03-11T23:51:55Z	798529622
7282	SOGA2	21285	2022-03-11T23:05:33Z	1044825739
7283	SCFD1	5596	2022-03-11T23:05:17Z	1044795371
7284	Calmodulin-binding transcription activator 1	2730	2022-03-11T23:05:33Z	1076118462
7285	PPIP5K2	2207	2022-03-11T23:50:41Z	1073998431
7286	MCF2L	9141	2022-03-11T23:05:20Z	1032030928
7287	Roxan (protein)	8133	2022-03-11T23:04:01Z	1044753971
7288	EXOC7	11073	2022-03-13T19:43:43Z	1040949559
7289	Latrophilin 2	4489	2022-03-11T23:04:39Z	1074009830
7290	Mga, max dimerization protein	1526	2022-03-11T23:54:51Z	995791094
7291	Calmodulin regulated spectrin associated protein family member 2	877	2022-03-14T04:31:09Z	1077016184
7292	CLEC16A	13823	2022-03-11T23:19:28Z	983554927
7293	GDP-fucose protein O-fucosyltransferase 2	2034	2022-03-13T19:28:38Z	1075839757
7294	Kelch-like protein 18	6615	2022-03-11T23:07:38Z	1032070328
7295	CLUH	529	2022-03-11T23:34:38Z	808192148
7296	Nucleoporin 160	5254	2022-03-19T23:18:59Z	1043778226
7297	Microtubule associated scaffold protein 2	2236	2022-03-11T23:52:41Z	1048134273
7298	CSTF2T	7627	2022-03-11T23:05:05Z	1075476278
7299	Latrophilin 3	5725	2022-03-11T23:04:29Z	1042963288
7300	Kiaa1107	9221	2022-03-11T23:47:19Z	1003704626
7301	WWC1	9211	2022-03-11T23:07:38Z	1032239785
7302	AGTPBP1 (gene)	21767	2022-03-11T23:56:03Z	1070905381
7303	IQCE	2233	2022-03-11T23:07:38Z	994768882
7304	FBXW11	25543	2022-03-11T23:05:06Z	1041172025
7305	SMG6	13975	2022-03-11T23:05:06Z	1032233163
7306	ANKS1A	13305	2022-03-11T23:05:20Z	1075864301
7307	BICD2	8801	2022-03-11T23:05:05Z	1039894279
7308	Kinesin family member 13b	874	2022-03-11T23:48:24Z	995839700
7309	UBR2	4302	2022-03-11T23:05:33Z	1045916457
7310	ACSL6	7392	2022-03-11T22:59:41Z	1039377528
7311	ICOSLG	16565	2022-03-19T20:55:01Z	1043408548
7312	SIN3B	9162	2022-03-11T23:04:59Z	1044810365
7313	NCAPD3	4059	2022-03-11T23:05:32Z	1073463504
7314	DMXL2	3801	2022-03-11T23:41:49Z	1023415999
7315	KIAA0930	3734	2022-03-11T23:05:32Z	1042814430
7316	SATB2	13031	2022-03-11T23:24:03Z	1057183568
7317	Sodium/hydrogen exchanger 8	8557	2022-03-15T12:38:42Z	1045369917
7318	DNAJC13	3127	2022-03-11T23:07:38Z	1047042563
7319	MAN2B2	7883	2022-03-11T23:05:33Z	1043205919
7320	USP22	4197	2022-03-11T23:37:48Z	1045925568
7321	NEDD4L	26812	2022-03-11T23:04:11Z	1043627709
7322	SASH1	3553	2022-03-11T23:07:38Z	1044793055
7323	TBC1D30	17042	2022-03-12T00:11:22Z	1064089335
7324	TTC28	1198	2022-03-11T23:39:15Z	1045682307
7325	CLASP1	9190	2022-03-14T15:36:57Z	1077108353
7326	SZT2	2708	2022-03-11T23:36:53Z	997455573
7327	Synemin	7020	2022-03-11T23:01:23Z	1058577275
7328	VPS39	6099	2022-03-11T23:05:20Z	1045955770
